"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.383578500E1,-2.823530734E-1,-4.594219327E-1,9.858428955E0
3.383819698E1,-2.967100143E-1,-4.402793646E-1,9.868000984E0
3.384060896E1,-3.062812984E-1,-4.785645306E-1,9.868000984E0
3.384302094E1,-3.302095234E-1,-4.689932466E-1,9.872786522E0
3.384543292E1,-3.254238665E-1,-4.498506486E-1,9.882357597E0
3.384784490E1,-3.062812984E-1,-4.498506486E-1,9.872786522E0
3.385025688E1,-3.062812984E-1,-4.450650215E-1,9.872786522E0
3.385266881E1,-3.158525825E-1,-4.546363056E-1,9.868000984E0
3.385508079E1,-3.302095234E-1,-4.546363056E-1,9.863214493E0
3.385749276E1,-3.158525825E-1,-4.594219327E-1,9.858428955E0
3.385990474E1,-3.206382394E-1,-4.546363056E-1,9.858428955E0
3.386231672E1,-3.254238665E-1,-4.594219327E-1,9.868000984E0
3.386472870E1,-3.110669553E-1,-4.546363056E-1,9.868000984E0
3.386714068E1,-3.110669553E-1,-4.498506486E-1,9.882357597E0
3.386955266E1,-3.110669553E-1,-4.259224236E-1,9.882357597E0
3.387196459E1,-3.062812984E-1,-4.498506486E-1,9.858428955E0
3.387437657E1,-3.206382394E-1,-4.546363056E-1,9.872786522E0
3.387678855E1,-3.158525825E-1,-4.402793646E-1,9.877572060E0
3.387920052E1,-3.158525825E-1,-4.211367965E-1,9.872786522E0
3.388161250E1,-3.349951804E-1,-4.067798555E-1,9.868000984E0
3.388402448E1,-3.397808075E-1,-4.402793646E-1,9.872786522E0
3.388643646E1,-3.206382394E-1,-4.259224236E-1,9.863214493E0
3.388884844E1,-3.254238665E-1,-4.259224236E-1,9.877572060E0
3.389126037E1,-3.158525825E-1,-4.450650215E-1,9.887143135E0
3.389367235E1,-3.110669553E-1,-4.402793646E-1,9.891928673E0
3.389608433E1,-3.014956415E-1,-4.115654826E-1,9.882357597E0
3.389849631E1,-3.158525825E-1,-4.019941986E-1,9.887143135E0
3.390090829E1,-3.110669553E-1,-4.019941986E-1,9.891928673E0
3.390332027E1,-3.158525825E-1,-4.163511395E-1,9.877572060E0
3.390573224E1,-3.014956415E-1,-4.067798555E-1,9.891928673E0
3.390814422E1,-2.919243574E-1,-4.259224236E-1,9.872786522E0
3.391055620E1,-2.967100143E-1,-4.307080805E-1,9.872786522E0
3.391296813E1,-2.823530734E-1,-4.211367965E-1,9.882357597E0
3.391538011E1,-2.871387303E-1,-4.259224236E-1,9.868000984E0
3.391779209E1,-2.871387303E-1,-4.115654826E-1,9.882357597E0
3.392020407E1,-3.014956415E-1,-4.163511395E-1,9.877572060E0
3.392261605E1,-2.871387303E-1,-4.259224236E-1,9.872786522E0
3.392502802E1,-3.062812984E-1,-4.307080805E-1,9.882357597E0
3.392744000E1,-3.158525825E-1,-4.450650215E-1,9.877572060E0
3.392985198E1,-2.919243574E-1,-4.402793646E-1,9.858428955E0
3.393226386E1,-3.014956415E-1,-4.067798555E-1,9.863214493E0
3.393467589E1,-2.775674164E-1,-4.019941986E-1,9.863214493E0
3.393708787E1,-2.967100143E-1,-4.067798555E-1,9.863214493E0
3.393949985E1,-2.871387303E-1,-3.876372576E-1,9.853643417E0
3.394191183E1,-2.919243574E-1,-4.163511395E-1,9.858428955E0
3.394432381E1,-2.871387303E-1,-4.307080805E-1,9.863214493E0
3.394673579E1,-2.871387303E-1,-4.115654826E-1,9.848857880E0
3.394914776E1,-3.206382394E-1,-4.067798555E-1,9.844072342E0
3.395155969E1,-2.967100143E-1,-4.163511395E-1,9.853643417E0
3.395397167E1,-2.919243574E-1,-4.067798555E-1,9.858428955E0
3.395638365E1,-3.158525825E-1,-4.019941986E-1,9.844072342E0
3.395879563E1,-3.110669553E-1,-4.019941986E-1,9.844072342E0
3.396120761E1,-2.967100143E-1,-4.211367965E-1,9.858428955E0
3.396361959E1,-3.206382394E-1,-4.354937077E-1,9.863214493E0
3.396603157E1,-2.919243574E-1,-4.307080805E-1,9.863214493E0
3.396844355E1,-3.302095234E-1,-4.067798555E-1,9.858428955E0
3.397085547E1,-3.206382394E-1,-4.067798555E-1,9.863214493E0
3.397326745E1,-3.206382394E-1,-4.163511395E-1,9.863214493E0
3.397567943E1,-3.158525825E-1,-4.115654826E-1,9.858428955E0
3.397809141E1,-3.254238665E-1,-3.924229145E-1,9.863214493E0
3.398050339E1,-3.254238665E-1,-3.972085714E-1,9.868000984E0
3.398291537E1,-3.158525825E-1,-4.163511395E-1,9.872786522E0
3.398532735E1,-3.110669553E-1,-4.163511395E-1,9.872786522E0
3.398773933E1,-2.775674164E-1,-4.115654826E-1,9.863214493E0
3.399015131E1,-2.823530734E-1,-4.019941986E-1,9.863214493E0
3.399256323E1,-2.919243574E-1,-3.972085714E-1,9.863214493E0
3.399497521E1,-2.919243574E-1,-4.019941986E-1,9.863214493E0
3.399738719E1,-3.062812984E-1,-4.019941986E-1,9.882357597E0
3.399979917E1,-3.302095234E-1,-4.067798555E-1,9.872786522E0
3.400221115E1,-3.062812984E-1,-3.972085714E-1,9.858428955E0
3.400462313E1,-3.014956415E-1,-3.924229145E-1,9.872786522E0
3.400703511E1,-3.014956415E-1,-3.924229145E-1,9.863214493E0
3.400944709E1,-3.110669553E-1,-4.067798555E-1,9.848857880E0
3.401185902E1,-3.206382394E-1,-3.876372576E-1,9.858428955E0
3.401427099E1,-3.206382394E-1,-4.067798555E-1,9.858428955E0
3.401668297E1,-3.014956415E-1,-3.972085714E-1,9.863214493E0
3.401909495E1,-2.967100143E-1,-3.924229145E-1,9.863214493E0
3.402150693E1,-2.967100143E-1,-3.972085714E-1,9.848857880E0
3.402391891E1,-2.919243574E-1,-4.163511395E-1,9.844072342E0
3.402633089E1,-2.919243574E-1,-4.067798555E-1,9.868000984E0
3.402874287E1,-3.014956415E-1,-3.972085714E-1,9.868000984E0
3.403115480E1,-2.967100143E-1,-3.876372576E-1,9.872786522E0
3.403356678E1,-2.919243574E-1,-3.828516304E-1,9.858428955E0
3.403597875E1,-2.919243574E-1,-4.019941986E-1,9.868000984E0
3.403839073E1,-3.062812984E-1,-3.972085714E-1,9.877572060E0
3.404080271E1,-3.014956415E-1,-3.972085714E-1,9.872786522E0
3.404321469E1,-3.062812984E-1,-4.163511395E-1,9.868000984E0
3.404562667E1,-3.014956415E-1,-4.115654826E-1,9.872786522E0
3.404803865E1,-3.158525825E-1,-4.067798555E-1,9.882357597E0
3.405045058E1,-3.062812984E-1,-3.972085714E-1,9.877572060E0
3.405286256E1,-3.206382394E-1,-3.924229145E-1,9.877572060E0
3.405527454E1,-2.919243574E-1,-3.780659735E-1,9.872786522E0
3.405768652E1,-3.014956415E-1,-3.780659735E-1,9.868000984E0
3.406009849E1,-3.158525825E-1,-3.828516304E-1,9.868000984E0
3.406251047E1,-3.158525825E-1,-3.924229145E-1,9.858428955E0
3.406492245E1,-2.919243574E-1,-3.780659735E-1,9.868000984E0
3.406733443E1,-2.919243574E-1,-3.589234054E-1,9.868000984E0
3.406974641E1,-2.775674164E-1,-3.684946895E-1,9.882357597E0
3.407215829E1,-2.871387303E-1,-4.019941986E-1,9.877572060E0
3.407457032E1,-2.967100143E-1,-3.876372576E-1,9.868000984E0
3.407698230E1,-2.871387303E-1,-3.732803464E-1,9.887143135E0
3.407939428E1,-2.919243574E-1,-3.732803464E-1,9.887143135E0
3.408180625E1,-2.919243574E-1,-3.684946895E-1,9.891928673E0
3.408421823E1,-3.014956415E-1,-3.828516304E-1,9.868000984E0
3.408663021E1,-3.014956415E-1,-3.924229145E-1,9.877572060E0
3.408904219E1,-2.919243574E-1,-3.637090325E-1,9.872786522E0
3.409145412E1,-2.967100143E-1,-3.589234054E-1,9.872786522E0
3.409386610E1,-3.158525825E-1,-3.732803464E-1,9.872786522E0
3.409627808E1,-3.206382394E-1,-3.828516304E-1,9.872786522E0
3.409869006E1,-3.110669553E-1,-3.876372576E-1,9.882357597E0
3.410110204E1,-3.110669553E-1,-3.828516304E-1,9.882357597E0
3.410351402E1,-3.014956415E-1,-3.876372576E-1,9.877572060E0
3.410592599E1,-3.254238665E-1,-3.732803464E-1,9.877572060E0
3.410833797E1,-3.158525825E-1,-4.115654826E-1,9.872786522E0
3.411074990E1,-3.014956415E-1,-3.732803464E-1,9.868000984E0
3.411316188E1,-3.254238665E-1,-3.732803464E-1,9.877572060E0
3.411557386E1,-3.110669553E-1,-3.637090325E-1,9.882357597E0
3.411798584E1,-3.110669553E-1,-3.876372576E-1,9.868000984E0
3.412039782E1,-3.254238665E-1,-3.732803464E-1,9.877572060E0
3.412280980E1,-3.206382394E-1,-3.828516304E-1,9.872786522E0
3.412522178E1,-3.014956415E-1,-3.780659735E-1,9.872786522E0
3.412763375E1,-2.775674164E-1,-3.780659735E-1,9.877572060E0
3.413004573E1,-3.014956415E-1,-3.780659735E-1,9.887143135E0
3.413245766E1,-3.110669553E-1,-3.589234054E-1,9.877572060E0
3.413486964E1,-2.967100143E-1,-3.780659735E-1,9.882357597E0
3.413728162E1,-2.919243574E-1,-4.067798555E-1,9.858428955E0
3.413969360E1,-2.823530734E-1,-3.828516304E-1,9.858428955E0
3.414210558E1,-2.775674164E-1,-3.684946895E-1,9.868000984E0
3.414451756E1,-2.775674164E-1,-3.732803464E-1,9.872786522E0
3.414692954E1,-2.823530734E-1,-3.684946895E-1,9.872786522E0
3.414934152E1,-2.823530734E-1,-3.732803464E-1,9.877572060E0
3.415175344E1,-2.919243574E-1,-3.541377485E-1,9.882357597E0
3.415416542E1,-2.967100143E-1,-3.589234054E-1,9.882357597E0
3.415657740E1,-2.967100143E-1,-3.684946895E-1,9.863214493E0
3.415898938E1,-3.014956415E-1,-3.732803464E-1,9.858428955E0
3.416140136E1,-3.014956415E-1,-3.780659735E-1,9.863214493E0
3.416381334E1,-2.727817893E-1,-3.493520916E-1,9.872786522E0
3.416622532E1,-2.727817893E-1,-3.445664644E-1,9.872786522E0
3.416863724E1,-3.014956415E-1,-3.637090325E-1,9.872786522E0
3.417104922E1,-2.967100143E-1,-3.493520916E-1,9.868000984E0
3.417346120E1,-2.679961324E-1,-3.445664644E-1,9.858428955E0
3.417587318E1,-2.775674164E-1,-3.732803464E-1,9.853643417E0
3.417828516E1,-3.014956415E-1,-3.589234054E-1,9.858428955E0
3.418069714E1,-2.823530734E-1,-3.493520916E-1,9.868000984E0
3.418310912E1,-2.727817893E-1,-3.493520916E-1,9.863214493E0
3.418552110E1,-2.727817893E-1,-3.828516304E-1,9.863214493E0
3.418793308E1,-2.967100143E-1,-3.732803464E-1,9.863214493E0
3.419034500E1,-3.110669553E-1,-3.828516304E-1,9.863214493E0
3.419275698E1,-2.967100143E-1,-3.445664644E-1,9.848857880E0
3.419516896E1,-2.967100143E-1,-3.541377485E-1,9.863214493E0
3.419758094E1,-2.967100143E-1,-3.780659735E-1,9.868000984E0
3.419999292E1,-3.062812984E-1,-3.445664644E-1,9.868000984E0
3.420240490E1,-2.823530734E-1,-3.684946895E-1,9.844072342E0
3.420481688E1,-3.110669553E-1,-3.589234054E-1,9.858428955E0
3.420722886E1,-2.967100143E-1,-3.876372576E-1,9.853643417E0
3.420964084E1,-3.158525825E-1,-3.637090325E-1,9.863214493E0
3.421205276E1,-3.158525825E-1,-3.445664644E-1,9.863214493E0
3.421446474E1,-3.014956415E-1,-3.637090325E-1,9.868000984E0
3.421687672E1,-2.823530734E-1,-3.541377485E-1,9.872786522E0
3.421928870E1,-3.110669553E-1,-3.684946895E-1,9.882357597E0
3.422170068E1,-3.014956415E-1,-3.493520916E-1,9.872786522E0
3.422411266E1,-2.967100143E-1,-3.589234054E-1,9.872786522E0
3.422652464E1,-2.967100143E-1,-3.637090325E-1,9.868000984E0
3.422893662E1,-3.062812984E-1,-3.493520916E-1,9.863214493E0
3.423134855E1,-3.062812984E-1,-3.445664644E-1,9.848857880E0
3.423376052E1,-2.919243574E-1,-3.397808075E-1,9.877572060E0
3.423617250E1,-2.823530734E-1,-3.445664644E-1,9.877572060E0
3.423858448E1,-2.727817893E-1,-3.589234054E-1,9.872786522E0
3.424099646E1,-2.775674164E-1,-3.589234054E-1,9.877572060E0
3.424340844E1,-2.871387303E-1,-3.397808075E-1,9.872786522E0
3.424582042E1,-3.014956415E-1,-3.541377485E-1,9.872786522E0
3.424823240E1,-3.014956415E-1,-3.541377485E-1,9.872786522E0
3.425064438E1,-2.871387303E-1,-3.445664644E-1,9.863214493E0
3.425305631E1,-3.014956415E-1,-3.302095234E-1,9.863214493E0
3.425546829E1,-3.062812984E-1,-3.349951804E-1,9.882357597E0
3.425788027E1,-3.062812984E-1,-3.206382394E-1,9.882357597E0
3.426029224E1,-2.727817893E-1,-3.254238665E-1,9.868000984E0
3.426270422E1,-2.871387303E-1,-3.589234054E-1,9.868000984E0
3.426511620E1,-2.919243574E-1,-3.445664644E-1,9.872786522E0
3.426752818E1,-2.679961324E-1,-3.349951804E-1,9.877572060E0
3.426994016E1,-2.727817893E-1,-3.158525825E-1,9.868000984E0
3.427235209E1,-2.679961324E-1,-3.397808075E-1,9.877572060E0
3.427476407E1,-2.775674164E-1,-3.541377485E-1,9.863214493E0
3.427717605E1,-2.823530734E-1,-3.349951804E-1,9.863214493E0
3.427958802E1,-2.967100143E-1,-3.541377485E-1,9.868000984E0
3.428200000E1,-2.871387303E-1,-3.445664644E-1,9.868000984E0
3.428441198E1,-2.775674164E-1,-3.254238665E-1,9.872786522E0
3.428682396E1,-2.584248483E-1,-3.349951804E-1,9.877572060E0
3.428923594E1,-2.679961324E-1,-3.254238665E-1,9.872786522E0
3.429164787E1,-2.536391914E-1,-3.445664644E-1,9.868000984E0
3.429405985E1,-2.679961324E-1,-3.110669553E-1,9.868000984E0
3.429647183E1,-2.584248483E-1,-3.158525825E-1,9.877572060E0
3.429888381E1,-2.727817893E-1,-3.445664644E-1,9.891928673E0
3.430129579E1,-2.775674164E-1,-3.349951804E-1,9.877572060E0
3.430370776E1,-2.632105052E-1,-3.397808075E-1,9.896714211E0
3.430611974E1,-2.584248483E-1,-3.302095234E-1,9.872786522E0
3.430853172E1,-2.584248483E-1,-3.302095234E-1,9.877572060E0
3.431094365E1,-2.679961324E-1,-3.541377485E-1,9.872786522E0
3.431335563E1,-2.584248483E-1,-3.349951804E-1,9.887143135E0
3.431576761E1,-2.392822653E-1,-3.254238665E-1,9.882357597E0
3.431817959E1,-2.775674164E-1,-3.349951804E-1,9.877572060E0
3.432059157E1,-2.679961324E-1,-3.206382394E-1,9.863214493E0
3.432300355E1,-2.584248483E-1,-3.206382394E-1,9.863214493E0
3.432541553E1,-2.584248483E-1,-3.254238665E-1,9.858428955E0
3.432782750E1,-2.632105052E-1,-3.158525825E-1,9.853643417E0
3.433023948E1,-2.871387303E-1,-3.206382394E-1,9.863214493E0
3.433265141E1,-2.871387303E-1,-3.397808075E-1,9.853643417E0
3.433506339E1,-2.727817893E-1,-3.254238665E-1,9.853643417E0
3.433747537E1,-2.679961324E-1,-3.206382394E-1,9.863214493E0
3.433988735E1,-2.967100143E-1,-3.158525825E-1,9.863214493E0
3.434229933E1,-2.632105052E-1,-3.014956415E-1,9.868000984E0
3.434471131E1,-2.871387303E-1,-3.254238665E-1,9.882357597E0
3.434712329E1,-2.775674164E-1,-3.158525825E-1,9.872786522E0
3.434953526E1,-2.919243574E-1,-3.206382394E-1,9.863214493E0
3.435194719E1,-3.014956415E-1,-3.158525825E-1,9.877572060E0
3.435435917E1,-2.679961324E-1,-3.254238665E-1,9.882357597E0
3.435677115E1,-2.727817893E-1,-3.206382394E-1,9.872786522E0
3.435918313E1,-2.919243574E-1,-3.254238665E-1,9.863214493E0
3.436159511E1,-2.823530734E-1,-3.493520916E-1,9.872786522E0
3.436400709E1,-2.679961324E-1,-3.445664644E-1,9.858428955E0
3.436641907E1,-2.775674164E-1,-3.349951804E-1,9.858428955E0
3.436883105E1,-2.823530734E-1,-3.349951804E-1,9.872786522E0
3.437124303E1,-2.727817893E-1,-3.493520916E-1,9.872786522E0
3.437365495E1,-2.536391914E-1,-3.302095234E-1,9.877572060E0
3.437606693E1,-2.584248483E-1,-3.206382394E-1,9.863214493E0
3.437847891E1,-2.632105052E-1,-3.062812984E-1,9.872786522E0
3.438089089E1,-2.584248483E-1,-2.967100143E-1,9.858428955E0
3.438330287E1,-2.632105052E-1,-3.254238665E-1,9.863214493E0
3.438571485E1,-2.440679073E-1,-3.254238665E-1,9.858428955E0
3.438812683E1,-2.584248483E-1,-3.302095234E-1,9.877572060E0
3.439053875E1,-2.679961324E-1,-3.254238665E-1,9.872786522E0
3.439295068E1,-2.871387303E-1,-3.302095234E-1,9.868000984E0
3.439536266E1,-2.775674164E-1,-3.206382394E-1,9.858428955E0
3.439777469E1,-2.823530734E-1,-3.397808075E-1,9.868000984E0
3.440018667E1,-2.871387303E-1,-3.397808075E-1,9.868000984E0
3.440259865E1,-2.775674164E-1,-3.158525825E-1,9.877572060E0
3.440501063E1,-2.871387303E-1,-3.014956415E-1,9.863214493E0
3.440742261E1,-2.679961324E-1,-3.206382394E-1,9.872786522E0
3.440983459E1,-2.679961324E-1,-3.110669553E-1,9.868000984E0
3.441224652E1,-2.823530734E-1,-3.062812984E-1,9.863214493E0
3.441465849E1,-2.679961324E-1,-2.919243574E-1,9.863214493E0
3.441707047E1,-2.584248483E-1,-2.967100143E-1,9.872786522E0
3.441948245E1,-2.632105052E-1,-3.062812984E-1,9.877572060E0
3.442189443E1,-2.679961324E-1,-3.062812984E-1,9.868000984E0
3.442430641E1,-2.727817893E-1,-3.206382394E-1,9.872786522E0
3.442671839E1,-2.536391914E-1,-3.206382394E-1,9.872786522E0
3.442913037E1,-2.488535494E-1,-3.158525825E-1,9.882357597E0
3.443154230E1,-2.536391914E-1,-3.206382394E-1,9.872786522E0
3.443395428E1,-2.488535494E-1,-3.254238665E-1,9.858428955E0
3.443636625E1,-2.536391914E-1,-3.158525825E-1,9.848857880E0
3.443877823E1,-2.440679073E-1,-3.206382394E-1,9.853643417E0
3.444119021E1,-2.249253243E-1,-3.302095234E-1,9.872786522E0
3.444360219E1,-2.584248483E-1,-3.254238665E-1,9.872786522E0
3.444601417E1,-2.392822653E-1,-3.349951804E-1,9.858428955E0
3.444842615E1,-2.392822653E-1,-3.254238665E-1,9.863214493E0
3.445083813E1,-2.632105052E-1,-3.110669553E-1,9.872786522E0
3.445325006E1,-2.632105052E-1,-2.919243574E-1,9.853643417E0
3.445566204E1,-2.584248483E-1,-3.206382394E-1,9.877572060E0
3.445807402E1,-2.536391914E-1,-2.919243574E-1,9.853643417E0
3.446048599E1,-2.632105052E-1,-3.062812984E-1,9.844072342E0
3.446289797E1,-2.632105052E-1,-3.014956415E-1,9.853643417E0
3.446530995E1,-2.536391914E-1,-3.062812984E-1,9.853643417E0
3.446772188E1,-2.440679073E-1,-3.062812984E-1,9.863214493E0
3.447013391E1,-2.632105052E-1,-3.062812984E-1,9.848857880E0
3.447254584E1,-2.679961324E-1,-3.062812984E-1,9.848857880E0
3.447495782E1,-2.727817893E-1,-2.967100143E-1,9.858428955E0
3.447736980E1,-2.488535494E-1,-2.919243574E-1,9.868000984E0
3.447978178E1,-2.584248483E-1,-3.062812984E-1,9.872786522E0
3.448219375E1,-2.536391914E-1,-2.823530734E-1,9.872786522E0
3.448460573E1,-2.584248483E-1,-2.967100143E-1,9.848857880E0
3.448701771E1,-2.632105052E-1,-2.919243574E-1,9.858428955E0
3.448942959E1,-2.679961324E-1,-2.919243574E-1,9.844072342E0
3.449184167E1,-2.632105052E-1,-2.823530734E-1,9.853643417E0
3.449425360E1,-2.488535494E-1,-2.919243574E-1,9.848857880E0
3.449666558E1,-2.536391914E-1,-2.919243574E-1,9.848857880E0
3.449907756E1,-2.679961324E-1,-2.823530734E-1,9.858428955E0
3.450148954E1,-2.344966233E-1,-2.919243574E-1,9.872786522E0
3.450390152E1,-2.536391914E-1,-2.871387303E-1,9.887143135E0
3.450631349E1,-2.679961324E-1,-2.823530734E-1,9.872786522E0
3.450872547E1,-2.536391914E-1,-2.775674164E-1,9.877572060E0
3.451113740E1,-2.488535494E-1,-3.014956415E-1,9.868000984E0
3.451354938E1,-2.632105052E-1,-3.014956415E-1,9.863214493E0
3.451596136E1,-2.488535494E-1,-3.110669553E-1,9.863214493E0
3.451837329E1,-2.440679073E-1,-2.967100143E-1,9.853643417E0
3.452078532E1,-2.344966233E-1,-3.014956415E-1,9.872786522E0
3.452319730E1,-2.584248483E-1,-3.206382394E-1,9.868000984E0
3.452560928E1,-2.392822653E-1,-3.062812984E-1,9.882357597E0
3.452802125E1,-2.440679073E-1,-3.014956415E-1,9.872786522E0
3.453043323E1,-2.392822653E-1,-3.014956415E-1,9.863214493E0
3.453284516E1,-2.584248483E-1,-3.062812984E-1,9.872786522E0
3.453525714E1,-2.488535494E-1,-3.158525825E-1,9.863214493E0
3.453766912E1,-2.488535494E-1,-3.014956415E-1,9.863214493E0
3.454008110E1,-2.488535494E-1,-2.919243574E-1,9.872786522E0
3.454249308E1,-2.632105052E-1,-2.967100143E-1,9.853643417E0
3.454490506E1,-2.440679073E-1,-3.206382394E-1,9.872786522E0
3.454731704E1,-2.536391914E-1,-3.014956415E-1,9.872786522E0
3.454972902E1,-2.297109663E-1,-2.823530734E-1,9.877572060E0
3.455214099E1,-2.440679073E-1,-2.871387303E-1,9.877572060E0
3.455455292E1,-2.536391914E-1,-3.014956415E-1,9.863214493E0
3.455696490E1,-2.488535494E-1,-3.062812984E-1,9.863214493E0
3.455937688E1,-2.440679073E-1,-2.871387303E-1,9.834501266E0
3.456178886E1,-2.249253243E-1,-2.967100143E-1,9.848857880E0
3.456420084E1,-2.249253243E-1,-2.967100143E-1,9.853643417E0
3.456661282E1,-2.344966233E-1,-2.967100143E-1,9.863214493E0
3.456902480E1,-2.440679073E-1,-2.967100143E-1,9.863214493E0
3.457143678E1,-2.201396823E-1,-3.206382394E-1,9.858428955E0
3.457384870E1,-2.105683982E-1,-3.302095234E-1,9.887143135E0
3.457626068E1,-2.153540403E-1,-3.158525825E-1,9.891928673E0
3.457867266E1,-2.153540403E-1,-3.062812984E-1,9.877572060E0
3.458108464E1,-2.201396823E-1,-2.967100143E-1,9.868000984E0
3.458349662E1,-2.632105052E-1,-2.967100143E-1,9.877572060E0
3.458590860E1,-2.297109663E-1,-2.775674164E-1,9.887143135E0
3.458832058E1,-2.297109663E-1,-2.775674164E-1,9.877572060E0
3.459073256E1,-2.249253243E-1,-2.871387303E-1,9.877572060E0
3.459314448E1,-2.344966233E-1,-2.919243574E-1,9.868000984E0
3.459555646E1,-2.153540403E-1,-3.014956415E-1,9.887143135E0
3.459796839E1,-2.297109663E-1,-3.014956415E-1,9.891928673E0
3.460038042E1,-2.201396823E-1,-2.919243574E-1,9.868000984E0
3.460279240E1,-2.153540403E-1,-2.967100143E-1,9.872786522E0
3.460520438E1,-2.153540403E-1,-3.014956415E-1,9.872786522E0
3.460761636E1,-2.249253243E-1,-3.062812984E-1,9.863214493E0
3.461002834E1,-2.201396823E-1,-3.110669553E-1,9.882357597E0
3.461244032E1,-2.105683982E-1,-2.871387303E-1,9.887143135E0
3.461485224E1,-2.201396823E-1,-3.014956415E-1,9.872786522E0
3.461726422E1,-2.249253243E-1,-2.871387303E-1,9.872786522E0
3.461967620E1,-2.344966233E-1,-2.823530734E-1,9.868000984E0
3.462208818E1,-2.344966233E-1,-2.919243574E-1,9.868000984E0
3.462450016E1,-2.392822653E-1,-2.967100143E-1,9.853643417E0
3.462691214E1,-2.249253243E-1,-2.823530734E-1,9.877572060E0
3.462932412E1,-2.440679073E-1,-2.727817893E-1,9.872786522E0
3.463173610E1,-2.392822653E-1,-2.775674164E-1,9.868000984E0
3.463414802E1,-2.392822653E-1,-2.775674164E-1,9.887143135E0
3.463656000E1,-2.153540403E-1,-2.919243574E-1,9.863214493E0
3.463897198E1,-2.249253243E-1,-2.871387303E-1,9.877572060E0
3.464138396E1,-2.344966233E-1,-3.062812984E-1,9.882357597E0
3.464379594E1,-2.344966233E-1,-3.062812984E-1,9.872786522E0
3.464620792E1,-2.392822653E-1,-3.062812984E-1,9.872786522E0
3.464861990E1,-2.297109663E-1,-2.967100143E-1,9.877572060E0
3.465103188E1,-2.297109663E-1,-2.871387303E-1,9.872786522E0
3.465344386E1,-2.297109663E-1,-2.823530734E-1,9.868000984E0
3.465585579E1,-2.344966233E-1,-2.823530734E-1,9.877572060E0
3.465826777E1,-2.201396823E-1,-3.110669553E-1,9.872786522E0
3.466067974E1,-2.249253243E-1,-3.062812984E-1,9.858428955E0
3.466309172E1,-2.201396823E-1,-2.871387303E-1,9.887143135E0
3.466550370E1,-2.105683982E-1,-3.014956415E-1,9.877572060E0
3.466791568E1,-2.297109663E-1,-2.727817893E-1,9.887143135E0
3.467032766E1,-2.249253243E-1,-3.110669553E-1,9.882357597E0
3.467273964E1,-2.344966233E-1,-2.967100143E-1,9.882357597E0
3.467515157E1,-2.201396823E-1,-2.919243574E-1,9.858428955E0
3.467756355E1,-1.962114573E-1,-2.823530734E-1,9.872786522E0
3.467997552E1,-2.105683982E-1,-2.967100143E-1,9.901499748E0
3.468238750E1,-2.201396823E-1,-2.967100143E-1,9.882357597E0
3.468479948E1,-2.344966233E-1,-2.967100143E-1,9.868000984E0
3.468721146E1,-2.392822653E-1,-2.871387303E-1,9.868000984E0
3.468962344E1,-2.057827413E-1,-2.727817893E-1,9.872786522E0
3.469203537E1,-2.057827413E-1,-2.775674164E-1,9.863214493E0
3.469444740E1,-2.057827413E-1,-2.967100143E-1,9.863214493E0
3.469685933E1,-2.057827413E-1,-2.919243574E-1,9.868000984E0
3.469927131E1,-2.057827413E-1,-3.062812984E-1,9.853643417E0
3.470168329E1,-1.866401732E-1,-3.014956415E-1,9.853643417E0
3.470409526E1,-2.057827413E-1,-2.967100143E-1,9.868000984E0
3.470650724E1,-1.962114573E-1,-2.775674164E-1,9.853643417E0
3.470891922E1,-2.105683982E-1,-2.679961324E-1,9.868000984E0
